loan_id,customer_id,book_id,loan_date,due_date,return_date
5784,940,1,2023-10-22,2023-11-05,2023-10-26
7973,2034,1,2020-05-23,2020-06-06,2020-06-08
1120,1753,1,2023-12-05,2023-12-19,2023-12-11
8903,2061,1,2024-11-27,2024-12-18,2025-01-31
1908,608,1,2024-09-13,2024-09-27,2024-09-27
1663,2472,1,2022-06-06,2022-06-20,2022-06-22
1631,1728,1,2023-10-11,2023-10-25,2023-10-19
7300,2676,50,2021-12-22,2022-01-05,2021-12-26
8962,1388,42,2021-10-02,2021-10-16,2021-10-21
2402,454,11,2021-10-09,2021-10-23,
1121,1493,11,2022-01-13,2022-01-27,2022-02-03
6194,31,35,2022-06-21,2022-07-05,2022-07-02
957,132,2,2023-04-17,2023-05-01,2023-05-08
7324,848,1,2024-08-22,2024-09-05,2024-08-23
3590,2130,4,2023-09-16,2023-09-30,
289,1426,1,2021-12-02,2021-12-23,
896,1522,21,2023-06-27,2023-07-11,2023-07-06
7153,1429,1,2024-11-21,2024-12-05,2024-11-25
1272,2330,3,2020-07-29,2020-08-12,
5263,2671,3,2024-08-25,2024-09-08,2024-09-04
723,2045,2,2023-09-08,2023-09-22,2023-09-29
5721,459,3,2024-09-09,2024-09-23,2024-09-22
7496,805,2,2022-03-15,2022-03-29,2022-05-04
976,1097,17,2023-09-10,2023-09-24,2023-09-22
9204,2708,2,2023-04-01,2023-04-15,2023-05-18
8353,657,1,2023-12-24,2024-01-07,2024-01-01
7808,464,1,2023-01-31,2023-02-14,2023-02-12
2703,2225,1,2022-06-16,2022-06-30,2022-07-01
7795,403,3,2024-06-17,2024-07-01,2024-06-25
2317,474,3,2024-12-02,2024-12-16,2024-12-13
7969,105,2,2024-11-08,2024-11-22,2024-11-20
477,2460,9,2024-11-04,2024-11-18,
2854,1739,2,2023-12-04,2023-12-25,
710,2344,13,2024-12-01,2024-12-15,2024-12-06
7914,342,12,2023-09-30,2023-10-14,2023-10-02
2104,481,4,2022-07-25,2022-08-08,2022-08-06
2818,721,8,2024-09-21,2024-10-05,2024-09-24
4784,814,2,2024-10-14,2024-10-28,2024-10-23
7195,2198,1,2020-03-07,2020-03-28,
8098,1095,2,2022-01-09,2022-01-23,2022-01-13
6577,804,81,2024-10-04,2024-10-18,2024-10-05
8892,1217,1,2024-11-25,2024-12-09,2024-12-14
9305,1587,3,2021-03-09,2021-03-23,2021-03-28
5773,768,2,2024-03-08,2024-03-29,2024-04-04
9461,1833,1,2022-08-31,2022-09-21,2022-09-13
6425,2175,1,2022-12-03,2022-12-17,2022-12-10
9180,2240,38,2024-10-17,2024-10-31,2024-10-23
992,552,2,2022-04-12,2022-05-03,2022-05-06
5220,508,38,2022-07-28,2022-08-11,2022-08-31
197,2794,7,2024-05-10,2024-05-24,2024-05-23
3635,1240,1,2022-09-22,2022-10-06,2022-09-28
3383,1667,1,2023-01-06,2023-01-20,2023-01-09
9306,717,3,2021-08-23,2021-09-06,2021-09-13
3326,86,2,2023-08-07,2023-08-21,2023-08-10
1543,598,1,2024-11-27,2024-12-11,2024-12-03
9348,774,5,2024-09-30,2024-10-14,2024-10-13
7102,966,3,2023-11-26,2023-12-10,2023-12-04
1097,2307,1,2020-10-03,2020-10-17,2020-10-13
5382,1965,1,2023-07-23,2023-08-06,2023-07-27
1131,549,1,2024-11-24,2024-12-08,2024-12-07
8585,736,8,2024-07-11,2024-07-25,
4818,2023,8,2023-03-04,2023-03-18,2023-03-21
8918,469,6,2023-01-29,2023-02-12,2023-02-05
4586,2268,4,2023-11-19,2023-12-03,2023-11-22
961,2557,1,2020-05-22,2020-06-05,
3733,2401,2,2024-09-12,2024-09-26,2024-09-26
3202,2741,2,2024-06-07,2024-06-21,2024-06-11
509,2538,3,2023-12-16,2023-12-30,2023-12-28
3905,2411,1,2022-10-13,2022-10-27,2022-10-19
829,2076,1,2024-06-19,2024-07-10,2024-06-20
2272,219,1,2022-02-08,2022-02-22,2022-02-12
1170,122,2,2022-11-14,2022-12-05,2022-11-27
3311,1928,4,2024-08-03,2024-08-17,2024-08-12
3177,1460,1,2022-06-20,2022-07-04,2022-06-26
1554,945,3,2024-07-08,2024-07-22,2024-07-18
7172,1257,2,2024-01-14,2024-01-28,2024-01-19
7465,2395,27,2024-09-26,2024-10-10,2024-10-11
2267,904,1,2023-03-27,2023-04-10,2023-04-04
8181,550,4,2024-04-13,2024-04-27,2024-04-25
5587,1592,1,2024-07-04,2024-07-18,2024-07-24
8130,1751,3,2022-08-25,2022-09-08,2022-08-27
4575,1735,17,2023-11-04,2023-11-18,
8264,1620,1,2023-12-26,2024-01-09,2024-01-01
3756,701,1,2023-07-27,2023-08-10,2023-09-06
8454,2600,2,2023-06-28,2023-07-12,2023-07-10
1842,608,1,2023-10-08,2023-10-22,2023-10-13
6950,342,1,2024-02-15,2024-02-29,2024-02-28
7732,945,1,2024-03-12,2024-03-26,2024-03-18
5282,628,79,2022-05-20,2022-06-10,2022-05-22
6239,615,1,2024-05-31,2024-06-14,2024-06-04
2546,1382,1,2023-08-06,2023-08-20,2023-08-24
8125,1977,1,2022-03-17,2022-03-31,
6039,295,1,2022-07-30,2022-08-13,
2627,2584,1,2023-12-23,2024-01-06,2023-12-25
407,498,2,2023-04-16,2023-04-30,2023-04-18
2115,2786,1,2021-10-05,2021-10-19,2021-10-23
2490,340,11,2024-07-17,2024-07-31,2024-07-21
1514,460,1,2024-07-02,2024-07-16,2024-07-04
4747,372,1,2021-07-07,2021-07-21,2021-07-12
1622,845,13,2023-05-02,2023-05-16,2023-05-21
3626,1048,3,2024-08-24,2024-09-07,2024-08-28
8318,750,3,2022-07-06,2022-06-25,2022-07-24
4543,133,98,2021-01-08,2021-01-22,2021-01-14
3666,1221,1,2023-10-01,2023-10-15,2023-10-20
2389,1941,9,2024-07-12,2024-07-26,2024-07-19
9404,1902,13,2024-01-13,2024-01-27,2024-01-29
8188,1685,5,2023-09-20,2023-10-04,2023-10-11
6852,151,1,2021-06-14,2021-06-28,2021-06-27
5910,1167,1,2023-09-24,2023-10-08,2023-10-13
3409,1339,5,2023-05-23,2023-06-06,2023-05-26
7121,575,2,2020-11-25,2020-12-09,
8983,673,1,2022-05-18,2022-06-01,2022-05-30
4338,513,2,2023-06-05,2023-06-19,2023-06-28
8823,1297,1,2023-01-04,2023-01-18,2023-01-21
9473,872,3,2022-01-14,2022-01-28,2022-01-21
3083,2009,11,2024-10-11,2024-11-01,
1915,388,3,2022-11-12,2022-11-26,
2035,2521,8,2024-03-08,2024-03-22,2024-03-24
4362,612,1,2021-07-29,2021-08-12,2021-08-09
1910,2252,178,2024-08-10,2024-08-24,2024-08-15
5379,814,1,2023-11-11,2023-11-25,
5211,439,1,2024-09-21,2024-10-05,2024-09-28
5990,417,3,2023-10-05,2023-10-19,2023-10-16
4077,1632,3,2023-06-16,2023-06-30,2023-06-26
4105,1027,1,2024-05-12,2024-05-26,2024-05-14
2514,1079,2,2024-10-19,2024-11-09,2024-11-07
1255,937,22,2022-11-27,2022-12-11,2022-12-15
9545,1582,9,2023-08-16,2023-08-30,2023-09-29
7883,1992,88,2024-08-19,2024-09-02,2024-09-01
8332,1785,1,2024-10-22,2024-11-05,2024-10-25
9505,1357,2,2024-01-29,2024-02-12,
7927,1907,2,2024-04-26,2024-05-10,2024-04-28
4884,1020,1,2022-04-30,2022-05-14,2022-05-18
3286,2247,1,2022-02-15,2022-03-01,2022-02-27
886,1996,7,2023-01-13,2023-01-27,2023-01-18
451,481,1,2022-03-04,2022-03-18,2022-04-29
7259,2100,2,2020-05-09,2020-05-23,2020-06-18
1003,880,2,2024-02-09,2024-02-23,2024-02-22
5167,2308,2,2023-12-16,2023-12-30,2024-01-03
4874,2061,1,2024-04-01,2024-04-15,2024-04-13
8116,482,2,2021-11-28,2021-12-12,2021-12-18
1364,2714,1,2024-08-11,2024-09-01,2024-08-26
7783,386,2,2024-12-24,2025-01-07,
4329,854,20,2020-09-11,2020-09-25,2020-09-15
1846,2643,6,2024-10-09,2024-10-23,2024-10-28
9210,2519,3,2024-03-08,2024-03-22,2024-04-07
9595,1706,3,2023-07-29,2023-08-12,2023-08-12
1646,2430,1,2024-05-25,2024-06-08,2024-06-05
460,2043,51,2022-09-27,2022-10-11,2022-10-14
4831,1710,1,2023-12-10,2023-12-24,2023-12-26
8233,43,2,2021-08-27,2021-09-10,2021-09-01
3284,2011,10,2023-07-06,2023-07-27,2023-07-09
4921,257,1,2022-04-02,2022-04-16,2022-04-17
6627,1305,11,2024-10-14,2024-11-04,2024-10-15
5805,1200,10,2023-10-22,2023-11-05,
7467,1446,3,2020-06-26,2020-07-10,2020-07-17
4200,1738,3,2022-04-06,2022-04-20,
654,2249,1,2021-10-22,2021-11-05,2021-11-04
142,538,2,2024-01-27,2024-02-10,2024-02-10
2622,663,2,2024-04-18,2024-05-02,2024-04-24
1580,1100,7,2024-11-03,2024-11-17,2024-11-22
3701,1781,19,2023-02-09,2023-02-23,2023-02-12
7643,289,1,2024-12-23,2025-01-06,
5617,646,6,2023-04-20,2023-05-04,2023-04-28
3576,86,1,2023-08-28,2023-09-11,2023-09-15
1776,901,3,2022-08-23,2022-09-13,2022-08-25
1010,2758,2,2021-08-08,2021-08-29,2021-09-27
3579,985,1,2023-07-15,2023-07-29,2023-07-21
7227,1198,1,2024-04-10,2024-04-24,2024-04-24
4654,1914,16,2024-08-23,2024-09-06,2024-09-06
2991,2289,1,2022-09-06,2022-09-20,
9148,2582,5,2023-03-20,2023-04-03,2023-04-10
5816,2610,1,2022-08-23,2022-09-06,2022-09-06
7120,657,1,2024-10-26,2024-11-09,2024-10-31
718,1508,16,2023-10-10,2023-10-24,2023-11-13
2609,694,100,2024-07-13,2024-07-27,2024-07-21
9262,831,8,2023-07-28,2023-08-11,2023-08-02
3830,2331,2,2024-06-27,2024-07-18,2024-07-15
200,1087,3,2024-09-20,2024-10-04,2024-10-01
7536,129,146,2023-09-11,2023-09-25,2023-10-02
2790,2485,6,2023-01-07,2023-01-21,
4639,18,1,2022-01-26,2022-02-16,2022-02-01
8525,1276,1,2024-03-18,2024-04-01,2024-04-12
7720,129,1,2024-07-30,2024-08-13,2024-09-01
7258,49,1,2023-10-31,2023-11-14,2023-11-10
6968,1139,1,2023-01-15,2023-02-05,2023-01-19
6657,1698,1,2024-11-10,2024-11-24,2024-11-12
2149,2739,131,2020-08-27,2020-09-10,2020-10-09
3262,1269,1,2021-03-14,2021-03-28,2021-03-21
1434,1785,1,2024-12-25,2025-01-08,
4519,2241,1,2022-05-12,2022-05-26,2022-05-29
2205,43,24,2020-03-08,2020-03-22,2020-03-15
8790,1354,1,2023-11-15,2023-11-29,2023-12-18
4611,1771,72,2022-05-20,2022-06-03,2022-05-22
592,1226,4,2021-10-09,2021-10-23,2021-10-12
1119,2367,1,2023-05-27,2023-06-17,2023-06-05
3784,2253,2,2021-08-07,2021-08-21,2021-08-25
9374,1489,5,2023-06-29,2023-07-13,2023-06-30
7386,1242,7,2022-12-15,2022-12-29,2022-12-29
5319,2469,1,2024-07-09,2024-07-23,2024-07-16
9237,2075,7,2022-03-10,2022-03-24,2022-03-18
742,2777,6,2024-04-30,2024-05-21,2024-05-28
8867,17,1,2022-09-30,2022-10-14,2022-10-10
3537,1602,1,2021-04-21,2021-05-05,2021-05-10
2217,827,2,2022-12-22,2023-01-12,2023-01-19
1719,271,1,2023-06-09,2023-06-23,
5209,698,4,2024-09-13,2024-09-27,2024-10-17
6048,978,5,2024-12-10,2024-12-24,
1942,2179,2,2024-03-16,2024-03-30,2024-04-03
3917,2522,2,2024-12-11,2024-12-25,
2271,1889,54,2021-02-24,2021-03-17,2021-03-06
8002,502,4,2024-11-05,2024-11-19,2024-11-22
4219,1061,33,2024-09-24,2024-10-08,2024-09-28
6138,1962,5,2024-09-11,2024-09-25,2024-10-04
6890,2477,14,2023-05-12,2023-05-26,2023-05-26
5593,2704,1,2023-01-03,2023-01-17,
2725,2092,1,2024-07-05,2024-07-19,
9227,1522,133,2020-08-11,2020-09-01,2020-08-17
9286,260,7,2024-03-29,2024-04-12,2024-04-17
7314,2449,1,2024-08-04,2024-08-18,2024-08-25
265,2265,1,2024-10-18,2024-11-01,
850,1067,15,2024-01-11,2024-01-25,2024-01-13
5225,1402,2,2021-02-24,2021-03-10,
5750,843,1,2020-03-31,2020-04-21,2020-04-22
9333,1553,4,2023-06-20,2023-07-04,2023-06-30
7238,1680,1,2020-11-13,2020-11-27,2020-11-15
1893,2423,1,2024-07-11,2024-07-25,2024-07-23
6787,1348,4,2024-12-10,2024-12-24,2024-12-21
5325,978,1,2024-07-30,2024-08-13,2024-08-02
2238,1554,1,2022-08-06,2022-08-20,2022-08-26
4402,2325,49,2023-10-01,2023-10-15,2023-10-04
2936,2409,4,2020-09-18,2020-10-02,2020-10-01
6705,2052,1,2024-02-22,2024-03-14,2024-03-06
8739,27,1,2024-08-17,2024-08-31,
8797,1291,3,2022-02-10,2022-02-24,
9085,103,28,2021-06-20,2021-07-04,2021-06-28
8218,1538,3,2024-08-07,2024-08-21,
5357,446,3,2023-10-24,2023-11-07,2023-11-04
7507,798,16,2022-11-23,2022-12-07,2022-12-11
3149,2505,2,2024-09-03,2024-09-17,
4967,2344,1,2023-11-29,2023-12-13,2023-12-15
7913,1260,12,2023-11-09,2023-11-23,
7021,2436,1,2024-05-10,2024-05-24,2024-05-23
8082,1460,3,2021-08-15,2021-08-29,2021-08-26
8561,1193,1,2023-12-06,2023-12-20,2023-12-24
6009,2068,18,2024-08-05,2024-08-19,2024-08-19
7081,1383,37,2024-03-16,2024-03-30,2024-03-30
8721,1067,38,2024-01-18,2024-02-01,2024-01-24
8,347,17,2024-04-20,2024-05-04,
5337,701,4,2023-08-11,2023-08-25,2023-08-31
9436,655,2,2022-10-08,2022-10-22,2022-10-29
4895,2121,1,2021-10-29,2021-11-12,2021-10-31
6320,1789,15,2022-08-11,2022-08-25,2022-08-30
4324,2701,128,2023-06-21,2023-07-05,2023-07-07
7173,213,2,2022-05-29,2022-06-19,2022-07-13
2,1556,6,2024-06-19,2024-07-10,2024-07-05
8220,289,1,2024-05-22,2024-06-05,2024-05-24
8906,646,4,2021-02-22,2021-03-08,2021-03-14
5955,663,117,2024-07-07,2024-07-21,2024-07-21
3277,2746,3,2021-07-03,2021-07-17,2021-07-10
2856,814,2,2024-07-03,2024-07-17,
2262,1423,1,2023-09-04,2023-09-18,2023-09-14
3592,2793,57,2024-08-02,2024-08-16,2024-08-07
1716,1766,21,2024-03-05,2024-03-19,2024-03-24
3401,1139,5,2024-01-05,2024-01-26,2024-01-15
4090,1456,2,2023-12-25,2024-01-08,2024-01-12
1141,591,5,2024-10-27,2024-11-10,2024-11-01
3031,2723,5,2024-09-21,2024-10-12,2024-10-02
1416,1267,1,2021-11-08,2021-11-22,2021-12-14
3357,1480,1,2023-06-12,2023-05-30,2023-06-24
8380,317,1,2021-02-10,2021-02-24,2021-02-28
1163,697,1,2022-03-23,2022-04-06,
8589,2110,3,2023-07-16,2023-07-30,2023-07-29
8723,2682,13,2023-02-06,2023-02-20,
6049,1629,2,2023-11-25,2023-12-09,2023-12-02
7644,1675,1,2024-06-10,2024-06-24,2024-06-20
9422,1134,1,2024-10-08,2024-10-22,2024-10-29
7672,1382,2,2024-12-21,2025-01-11,
2845,2305,12,2021-01-19,2021-02-02,2021-02-01
351,2772,5,2021-04-01,2021-04-22,
4237,1595,83,2024-12-07,2024-12-21,2024-12-14
434,1506,1,2024-10-02,2024-10-23,2024-10-08
7495,2791,1,2023-10-08,2023-10-22,2023-10-17
1469,1067,6,2024-08-14,2024-08-28,2024-08-16
876,2284,1,2024-09-24,2024-10-08,2024-10-09
7430,2039,46,2024-08-24,2024-09-07,2024-08-30
8132,1030,48,2024-10-03,2024-10-17,2024-10-21
3226,2511,3,2023-09-14,2023-09-28,2023-09-17
4429,2610,1,2023-02-27,2023-03-13,2023-03-08
9123,2366,1,2023-02-17,2023-03-03,2023-02-20
1513,2079,186,2024-11-24,2024-12-08,2024-11-25
2869,2518,78,2024-03-28,2024-04-11,2024-04-04
806,2164,45,2021-07-02,2021-07-23,2021-07-31
238,2783,2,2024-11-26,2024-12-10,2024-12-19
8461,897,1,2021-08-21,2021-09-04,2021-09-08
4273,528,1,2024-12-06,2024-12-20,2024-12-10
323,1882,5,2023-08-23,2023-09-13,2023-09-15
5435,94,1,2023-03-29,2023-04-12,
3776,1789,3,2022-07-09,2022-07-23,2022-07-17
1720,1891,1,2023-11-24,2023-12-08,
5256,2218,8,2023-12-30,2024-01-13,
4098,205,3,2024-07-07,2024-07-21,
4982,1638,4,2024-11-02,2024-11-16,2024-11-06
3908,137,32,2024-10-15,2024-10-29,
9322,2581,1,2023-06-15,2023-06-29,2023-08-02
4085,2382,1,2024-04-19,2024-05-03,2024-04-26
2408,1008,2,2024-04-01,2024-04-15,2024-05-07
6251,178,13,2020-12-25,2021-01-08,2021-01-12
2682,191,3,2023-03-19,2023-04-02,2023-03-31
3080,1715,1,2024-02-09,2024-02-23,
398,475,16,2024-10-07,2024-10-21,2024-10-13
656,714,3,2024-08-25,2024-09-08,2024-09-04
4817,1847,1,2024-05-14,2024-05-28,2024-05-25
9453,1977,3,2023-12-18,2024-01-01,
1783,12,20,2023-10-27,2023-11-10,2023-11-03
543,2760,2,2024-09-18,2024-10-09,2024-10-14
4819,2399,2,2023-06-04,2023-06-18,2023-06-05
9266,2139,19,2024-05-25,2024-06-08,
5097,1828,1,2024-07-14,2024-07-28,2024-07-24
4121,1365,1,2024-08-11,2024-08-25,2024-08-15
8250,574,1,2023-06-18,2023-07-02,
6487,2289,23,2022-10-26,2022-11-09,2022-11-01
3606,1048,5,2024-08-28,2024-09-18,2024-09-17
2505,1260,2,2024-03-16,2024-03-30,2024-04-02
5848,1371,3,2024-05-08,2024-05-22,2024-05-24
4658,2152,10,2024-08-17,2024-08-31,
1054,1854,6,2023-03-12,2023-04-02,2023-03-26
6042,1345,1,2024-02-03,2024-02-17,2024-02-24
1314,1074,5,2024-09-19,2024-10-03,
5499,2309,1,2024-09-08,2024-09-22,2024-09-11
6628,59,1,2021-07-13,2021-07-27,2021-08-02
8654,2704,3,2023-05-17,2023-05-31,2023-05-23
612,2165,14,2024-10-17,2024-11-07,2024-11-12
1673,2536,2,2022-01-05,2022-01-19,2022-02-06
4386,2331,7,2023-09-23,2023-10-07,2023-09-24
437,1087,1,2024-08-14,2024-08-28,2024-08-27
359,2147,67,2023-11-15,2023-11-29,2023-11-29
2755,1739,1,2024-08-20,2024-09-03,2024-09-01
3049,1167,2,2024-05-05,2024-05-19,2024-05-13
3979,1006,2,2024-07-08,2024-07-22,
5682,1408,1,2024-05-07,2024-05-21,
1675,2338,19,2023-06-30,2023-07-14,2023-07-04
3878,1756,3,2024-10-31,2024-11-21,2024-11-02
3227,1977,1,2023-04-16,2023-04-30,2023-05-21
1507,2219,3,2022-09-05,2022-09-19,2022-10-08
2299,1556,2,2024-10-20,2024-11-03,2024-10-24
7581,1357,9,2023-07-25,2023-08-08,2023-08-10
632,1653,1,2022-04-28,2022-05-12,2022-05-04
8422,2015,1,2024-08-31,2024-09-14,2024-09-03
6506,598,3,2023-09-29,2023-10-13,2023-10-08
3513,2272,3,2024-11-18,2024-12-02,2024-12-03
3648,2311,1,2024-10-25,2024-11-08,2024-10-27
2670,1211,1,2023-05-02,2023-05-16,2023-05-21
1526,1254,3,2024-04-14,2024-05-05,2024-04-15
5119,597,3,2023-08-23,2023-09-06,2023-08-25
2891,64,1,2022-10-02,2022-10-16,2022-10-06
1446,9,4,2021-03-07,2021-03-21,2021-03-11
8586,615,1,2024-07-05,2024-07-19,
9424,2509,11,2021-11-10,2021-11-24,2022-01-03
6903,1034,1,2022-05-19,2022-06-02,2022-06-09
5979,1329,1,2024-09-13,2024-09-27,2024-09-22
8955,828,10,2024-06-01,2024-06-15,2024-06-09
8115,276,1,2023-10-31,2023-11-14,2023-12-21
8940,2732,3,2024-10-20,2024-11-03,2024-11-02
5556,2206,10,2024-10-16,2024-10-30,2024-10-21
2178,2520,1,2022-02-03,2022-02-17,2022-02-17
7609,1112,2,2023-01-04,2023-01-18,2023-01-12
7722,685,4,2024-02-22,2024-03-07,2024-02-25
7475,1748,6,2021-12-08,2021-12-29,2021-12-27
6299,2197,1,2023-07-14,2023-08-04,2023-08-25
9113,1386,2,2024-04-06,2024-04-20,2024-04-11
5086,1037,5,2024-03-31,2024-04-21,
2940,2708,1,2024-04-18,2024-05-02,2024-04-27
7833,1752,55,2024-01-18,2024-02-01,2024-02-05
9324,72,2,2022-01-01,2022-01-15,2022-01-28
4810,805,7,2024-01-29,2024-02-12,2024-01-31
5439,1183,44,2022-06-21,2022-07-12,2022-07-16
2833,1814,4,2023-11-08,2023-11-22,2023-11-09
1043,1661,1,2022-11-08,2022-11-22,2022-11-18
1437,467,1,2022-10-23,2022-11-13,2022-11-19
1345,1383,3,2024-12-10,2024-12-24,2024-12-22
8748,2359,1,2023-06-07,2023-06-21,
7348,2267,3,2024-03-05,2024-03-19,2024-03-11
2391,333,2,2023-08-10,2023-08-24,
3493,2726,12,2021-07-26,2021-08-09,2021-08-12
3378,827,1,2023-01-08,2023-01-22,2023-01-14
8229,464,13,2021-11-03,2021-11-17,2021-11-20
8482,2686,3,2024-11-03,2024-11-17,
6230,1659,1,2020-11-14,2020-11-28,2020-12-04
5976,2344,15,2024-04-30,2024-05-14,2024-05-14
7039,137,165,2024-12-03,2024-12-17,
7825,2753,1,2024-01-04,2024-01-18,2024-01-13
5434,705,1,2022-06-03,2022-06-17,
3394,1340,1,2024-11-09,2024-11-23,2024-11-27
1771,2660,1,2021-09-15,2021-09-29,2021-09-20
4340,726,2,2024-05-22,2024-06-05,2024-06-07
1361,392,1,2022-04-03,2022-04-17,
6205,920,5,2024-01-06,2024-01-27,2024-01-22
1767,2562,2,2024-10-27,2024-11-10,2024-11-06
1216,1993,1,2023-07-30,2023-08-13,2023-08-03
5446,1961,17,2024-07-23,2024-08-06,2024-07-25
4266,1999,6,2024-02-22,2024-03-07,2024-04-20
3241,2745,1,2024-11-06,2024-11-20,
7731,2721,3,2023-12-12,2023-12-26,2023-12-24
2788,128,1,2022-03-04,2022-03-18,2022-03-09
2093,703,6,2024-09-18,2024-10-09,2024-11-21
8019,1243,5,2023-09-09,2023-09-23,2023-09-23
9477,2179,10,2024-08-26,2024-09-09,2024-09-08
6464,6,8,2022-09-27,2022-10-18,2022-10-15
293,2147,4,2021-10-27,2021-11-10,2021-11-16
4271,1108,1,2022-10-31,2022-11-14,2022-11-15
7389,1711,1,2024-10-26,2024-10-13,2024-11-10
7320,2001,1,2024-02-17,2024-03-02,2024-02-21
1731,2715,3,2024-05-01,2024-05-15,2024-05-18
3722,65,32,2024-07-08,2024-07-22,2024-07-21
9575,769,2,2024-10-31,2024-11-21,2024-11-12
7703,1727,1,2020-04-01,2020-04-22,
959,381,4,2024-12-16,2024-12-30,
733,2037,2,2023-03-10,2023-03-24,2023-03-18
3091,1428,1,2021-07-05,2021-07-19,2021-07-16
69,1942,2,2024-09-20,2024-10-04,2024-10-04
2551,2537,6,2024-01-21,2024-02-04,
6078,2675,9,2024-07-05,2024-07-19,2024-07-14
7835,2158,2,2022-01-03,2022-01-17,2022-01-20
2591,2255,1,2024-11-10,2024-11-24,2024-11-13
6969,225,34,2021-03-31,2021-04-14,2021-04-21
8148,336,35,2024-04-21,2024-05-05,2024-05-07
8012,445,1,2023-10-22,2023-11-05,2023-11-09
2945,2780,1,2024-11-29,2024-12-13,2024-12-09
5878,899,1,2024-07-14,2024-07-28,2024-08-03
9521,1847,1,2024-09-10,2024-09-24,2024-09-21
6050,1655,60,2024-02-15,2024-03-07,2024-02-25
4437,429,1,2024-02-23,2024-03-08,
3115,1826,1,2024-01-05,2024-01-26,2024-01-09
5076,637,5,2024-07-22,2024-08-05,2024-08-08
4436,2791,3,2024-11-10,2024-11-24,2024-11-28
3039,783,3,2021-07-03,2021-07-24,
9260,2790,3,2021-05-27,2021-06-10,2021-06-12
2060,1893,1,2022-06-25,2022-07-09,2022-07-07
3848,929,1,2021-03-13,2021-03-27,2021-03-19
4278,1175,1,2024-08-27,2024-09-10,2024-09-06
2783,2015,2,2023-08-09,2023-08-23,2023-08-23
536,1098,18,2021-05-27,2021-06-10,2021-05-29
7201,377,113,2022-08-08,2022-08-22,2022-08-19
6889,2493,45,2020-11-17,2020-12-01,2020-12-03
8743,1033,1,2024-08-03,2024-08-17,2024-08-17
3030,2041,1,2024-09-08,2024-09-22,2024-09-28
6007,24,1,2024-12-17,2024-12-31,
6995,2259,5,2024-03-31,2024-04-14,2024-04-12
2480,36,3,2022-07-19,2022-08-09,2022-08-07
3364,2148,1,2022-01-27,2022-02-10,2022-02-17
4756,2272,2,2024-06-08,2024-06-22,2024-06-11
478,57,5,2022-11-08,2022-11-22,2022-11-14
3092,1275,1,2020-12-23,2021-01-06,2021-01-02
30,2711,1,2024-05-25,2024-06-08,2024-06-05
7792,1108,55,2024-12-03,2024-12-17,2024-12-08
2610,1670,16,2024-03-06,2024-03-20,
1065,1048,4,2024-10-06,2024-10-20,2024-10-14
4501,588,1,2023-10-29,2023-11-12,2023-11-04
3618,1931,1,2024-11-23,2024-12-07,2024-11-27
8560,1523,3,2024-04-11,2024-04-25,2024-05-04
7187,1058,7,2024-07-21,2024-08-04,2024-07-27
3136,828,1,2023-12-11,2024-01-01,2023-12-15
6147,2169,2,2021-07-24,2021-08-07,2021-07-31
8046,131,1,2022-10-14,2022-10-28,2022-10-31
5034,1759,1,2024-07-15,2024-07-29,2024-07-17
2165,549,1,2024-11-13,2024-11-27,2024-11-28
4014,1254,14,2023-02-18,2023-03-04,2023-02-22
256,2394,4,2024-03-13,2024-03-27,2024-03-20
6336,1415,7,2023-09-12,2023-09-26,2023-09-16
4930,755,39,2022-03-12,2022-03-26,
8966,2675,1,2024-03-23,2024-04-06,2024-04-04
5224,1033,3,2021-01-04,2021-01-18,2021-01-05
3789,1773,18,2024-10-30,2024-11-13,2024-11-11
2868,1243,4,2024-08-06,2024-08-20,2024-08-15
2447,1874,10,2024-03-01,2024-03-15,2024-03-19
3324,2038,1,2024-06-24,2024-07-15,2024-07-10
8533,1150,48,2024-07-30,2024-08-20,2024-08-07
2527,432,1,2024-05-22,2024-06-05,2024-06-11
6197,1108,2,2024-09-19,2024-10-03,2024-10-07
1911,1414,24,2023-10-14,2023-10-28,
4941,2455,127,2023-08-17,2023-08-31,2023-09-03
2147,212,1,2024-02-18,2024-03-03,2024-02-24
6224,2582,1,2023-08-12,2023-08-26,2023-08-15
9201,2296,130,2024-02-02,2024-02-16,2024-02-18
3239,2552,6,2024-12-12,2024-12-26,
8820,1541,1,2024-03-17,2024-03-31,2024-04-05
6618,667,1,2024-01-30,2024-02-13,2024-01-31
6904,572,14,2022-08-22,2022-09-12,2022-10-09
8266,1722,71,2020-10-29,2020-11-12,2020-11-04
5954,152,5,2023-10-14,2023-10-28,2023-10-15
5522,1371,25,2024-08-04,2024-08-18,2024-08-11
9426,2110,8,2022-12-14,2022-12-28,2022-12-17
5672,812,4,2022-03-01,2022-03-22,2022-03-29
9110,693,11,2020-07-03,2020-07-24,
8809,630,1,2024-11-28,2024-12-12,2024-12-11
2201,2266,1,2024-10-02,2024-10-16,2024-10-13
6388,564,1,2024-01-08,2024-01-29,2024-01-15
2465,1711,1,2024-11-25,2024-12-09,2024-12-05
2634,376,16,2024-10-25,2024-11-08,2024-11-09
7649,973,3,2023-03-15,2023-03-29,2023-04-05
5626,128,1,2021-04-21,2021-05-05,2021-04-22
5776,2346,1,2024-08-16,2024-08-30,2024-08-31
7999,2305,1,2024-01-20,2024-02-03,2024-01-23
