order_id,customer_id,book_id,order_date,quantity,status
7052,911,1,2024-10-19,1,DELIVERED
12305,2490,1,2022-01-18,2,DELIVERED
4381,1894,1,2024-11-18,3,DELIVERED
4143,820,1,2023-06-19,1,DELIVERED
21851,2416,6,2024-12-24,1,CANCELLED
14218,2158,8,2023-02-11,1,DELIVERED
9765,1640,1,2024-09-12,1,DELIVERED
11025,2446,2,2023-09-09,2,DELIVERED
10592,1809,1,2024-12-20,2,DELIVERED
27887,932,1,2023-06-06,2,DELIVERED
3597,884,27,2024-05-09,1,DELIVERED
25086,2072,1,2024-09-28,2,DELIVERED
141,2191,1,2023-10-10,2,DELIVERED
3598,602,1,2022-10-19,1,DELIVERED
11616,1610,42,2024-10-17,4,DELIVERED
9362,1234,2,2024-08-02,1,DELIVERED
21532,573,1,2022-12-24,2,DELIVERED
25337,1644,14,2021-12-25,1,PENDING
5070,1008,4,2021-06-19,2,DELIVERED
16801,252,1,2023-07-22,1,DELIVERED
26369,1232,9,2021-11-17,2,SHIPPED
9309,807,14,2022-03-22,2,DELIVERED
14037,2454,1,2023-11-23,2,DELIVERED
12303,1319,5,2024-03-01,1,DELIVERED
4787,2249,6,2020-08-30,4,DELIVERED
4477,2418,6,2024-11-11,2,PENDING
21409,2632,1,2021-07-18,4,DELIVERED
11158,84,1,2024-06-19,1,DELIVERED
9836,2415,2,2024-10-05,1,DELIVERED
19328,1006,5,2024-12-21,3,DELIVERED
14337,1606,14,2022-10-14,1,DELIVERED
16912,1289,1,2024-08-12,1,DELIVERED
19067,1829,1,2024-01-05,1,DELIVERED
23377,1799,1,2021-01-13,1,DELIVERED
1496,1763,31,2024-12-12,1,SHIPPED
5358,1624,20,2022-09-09,2,DELIVERED
24215,2207,1,2024-04-17,1,DELIVERED
8600,1038,3,2022-06-08,1,DELIVERED
24461,2242,5,2024-11-08,1,DELIVERED
908,1753,1,2023-01-27,1,DELIVERED
9251,1754,1,2023-10-19,1,DELIVERED
24447,1590,2,2022-01-24,1,CANCELLED
11669,2617,1,2024-10-28,1,SHIPPED
6246,281,1,2024-07-21,2,DELIVERED
4988,719,10,2024-09-19,2,DELIVERED
1836,1683,3,2023-09-14,3,DELIVERED
3542,341,3,2024-10-31,8,delivered
11306,1238,2,2024-05-16,1,DELIVERED
10591,2461,2,2021-09-27,1,DELIVERED
14669,2593,1,2022-08-18,1,CANCELLED
355,455,8,2024-11-14,1,DELIVERED
17969,1096,6,2024-11-19,2,DELIVERED
3579,2130,2,2021-08-03,1,DELIVERED
21260,1429,3,2023-11-01,5,DELIVERED
11756,2083,2,2024-07-01,1,SHIPPED
10317,435,1,2024-07-04,2,DELIVERED
1520,231,6,2024-11-13,1,DELIVERED
14129,902,2,2022-02-02,2,PENDING
9843,2120,1,2024-12-20,1,DELIVERED
2677,2380,7,2022-10-31,2,DELIVERED
407,2170,1,2024-10-25,1,DELIVERED
17776,1424,1,2023-06-23,2,HOLD
15882,1034,1,2023-03-11,2,DELIVERED
22724,2129,3,2023-06-03,1,DELIVERED
12829,232,1,2022-01-23,3,SHIPPED
4793,2350,1,2024-08-18,1,DELIVERED
15062,2714,1,2024-09-09,1,DELIVERED
16925,405,2,2024-10-17,2,DELIVERED
23913,1914,25,2024-12-18,6,SHIPPED
11585,2570,3,2024-05-24,6,SHIPPED
25251,878,116,2020-12-29,2,DELIVERED
3147,797,1,2023-01-07,1,DELIVERED
23851,814,2,2023-08-07,3,DELIVERED
26974,1681,3,2020-02-05,3,DELIVERED
21379,730,1,2023-11-15,2,DELIVERED
23680,1014,1,2023-09-12,1,PENDING
15894,2755,1,2022-09-01,1,CANCELLED
4871,2002,3,2024-01-04,1,CANCELLED
25797,1300,8,2024-06-20,4,DELIVERED
3213,1214,36,2022-04-16,1,DELIVERED
675,2369,4,2022-09-17,1,DELIVERED
23665,2635,4,2024-08-07,3,DELIVERED
17058,1935,8,2022-12-22,2,DELIVERED
22857,2140,31,2022-12-22,1,SHIPPED
19525,1810,8,2021-04-16,1,DELIVERED
11319,1843,5,2021-08-07,1,DELIVERED
18586,1391,2,2023-08-17,2,PROCESSING
26926,2310,1,2023-02-24,6,SHIPPED
11773,1551,2,2024-09-21,4,DELIVERED
21554,977,36,2023-09-26,4,DELIVERED
20005,1797,12,2024-07-26,1,DELIVERED
21360,2205,1,2021-11-17,2,SHIPPED
12736,2486,1,2024-05-08,2,DELIVERED
6276,124,2,2024-05-30,5,DELIVERED
16408,1339,2,2024-12-18,2,DELIVERED
2708,600,1,2024-08-24,2,DELIVERED
17796,1250,2,2023-06-04,1,DELIVERED
14839,1742,9999,2024-12-11,5,DELIVERED
9877,1024,2,2022-11-19,1,PENDING
19124,1284,2,2024-11-03,1,DELIVERED
27410,1301,1,2022-05-30,1,DELIVERED
20765,2217,1,2021-01-30,1,DELIVERED
22162,859,2,2022-03-12,1,DELIVERED
10385,1140,3,2022-11-29,2,DELIVERED
26359,1560,3,2022-03-09,1,DELIVERED
1823,129,1,2023-06-16,3,DELIVERED
24105,2579,1,2022-01-10,1,HOLD
18919,1158,1,2023-11-03,1,DELIVERED
25105,283,1,2023-07-10,1,DELIVERED
15695,631,2,2023-06-04,1,DELIVERED
1927,2329,3,2022-11-23,5,DELIVERED
599,789,1,2022-12-31,1,DELIVERED
16427,1603,3,2022-05-03,6,DELIVERED
23717,1718,9,2022-06-01,2,DELIVERED
2467,2714,12,2024-11-28,1,DELIVERED
10055,847,8,2024-06-27,1,DELIVERED
16444,2361,1,2024-08-20,2,DELIVERED
13756,1448,2,2024-02-16,1,DELIVERED
10365,116,1,2024-06-29,1,DELIVERED
9102,437,2,2023-12-21,3,PROCESSING
21089,2534,1,2020-07-20,1,DELIVERED
3111,139,3,2024-10-02,3,DELIVERED
17147,2522,1,2024-09-24,1,DELIVERED
25280,1441,1,2024-11-09,1,DELIVERED
4204,562,5,2024-06-12,4,PENDING
7615,698,1,2024-11-24,1,DELIVERED
16939,236,1,2021-10-19,5,DELIVERED
16683,2108,2,2023-06-06,1,DELIVERED
9058,2416,1,2024-10-08,1,DELIVERED
352,2408,1,2024-12-17,2,DELIVERED
12235,498,1,2022-01-21,2,DELIVERED
5124,2009,3,2023-02-12,3,DELIVERED
16354,2180,1,2024-01-01,1,DELIVERED
5225,1701,1,2024-05-22,1,DELIVERED
15959,1531,1,2024-08-24,2,DELIVERED
11498,627,1,2022-11-15,1,DELIVERED
9230,649,1,2023-11-21,4,CANCELLED
2681,2442,9,2024-09-23,1,DELIVERED
22560,117,1,2024-11-07,1,CANCELLED
14488,2724,1,2024-08-03,2,DELIVERED
7371,2714,1,2024-06-06,1,DELIVERED
10204,1329,1,2024-09-11,1,DELIVERED
3672,498,1,2020-11-03,3,CANCELLED
9662,472,15,2024-02-14,1,DELIVERED
16373,399,2,2022-10-31,3,CANCELLED
28058,2185,2,2022-08-27,1,DELIVERED
18449,1307,1,2023-10-18,1,DELIVERED
2811,540,2,2024-12-13,1,PENDING
25051,201,2,2024-12-01,1,DELIVERED
6986,1703,3,2024-09-01,4,CANCELLED
20874,1478,10,2022-10-28,1,DELIVERED
25671,1197,1,2024-08-06,3,DELIVERED
12775,2347,1,2024-11-02,1,DELIVERED
6911,417,2,2022-10-18,5,DELIVERED
23528,963,7,2024-10-23,1,PENDING
5208,298,47,2022-08-25,3,DELIVERED
9381,2455,3,2022-06-06,2,DELIVERED
1170,2601,1,2020-05-29,1,DELIVERED
22532,1682,3,2024-04-19,1,DELIVERED
4701,2669,1,2020-07-15,4,DELIVERED
8776,2724,9,2024-09-09,2,DELIVERED
26738,1995,1,2024-08-27,1,DELIVERED
25900,1829,1,2022-11-29,0,DELIVERED
18969,1398,1,2024-08-08,2,PENDING
12523,2272,1,2023-10-03,1,DELIVERED
7799,423,1,2023-03-22,6,HOLD
626,474,64,2023-09-13,1,DELIVERED
12962,1626,15,2024-03-06,1,DELIVERED
17144,1082,1,2022-07-04,1,DELIVERED
5536,2392,4,2024-11-18,1,PENDING
2470,2138,1,2024-10-11,2,DELIVERED
20282,784,10,2024-09-20,2,DELIVERED
14883,1807,2,2023-08-17,1,DELIVERED
24087,608,22,2023-10-05,2,SHIPPED
18729,2394,2,2024-06-14,5,DELIVERED
11981,101,1,2024-11-02,2,DELIVERED
4985,2485,2,2024-03-02,1,DELIVERED
14415,1778,83,2024-06-06,1,DELIVERED
7849,2522,3,2024-09-20,1,DELIVERED
8998,754,1,2020-04-17,1,CANCELLED
14517,1432,22,2023-10-24,1,DELIVERED
2310,670,3,2024-07-06,2,DELIVERED
24731,340,1,2024-08-23,3,SHIPPED
21514,2661,2,2022-12-13,2,DELIVERED
8552,1128,2,2024-11-10,1,DELIVERED
25841,1599,5,2021-09-24,1,DELIVERED
15830,2246,12,2023-09-04,8,CANCELLED
15874,1533,1,2020-11-08,1,DELIVERED
6116,610,1,2024-08-26,4,DELIVERED
563,39,1,2021-07-06,1,DELIVERED
7603,1524,1,2023-04-25,1,SHIPPED
25593,2272,2,2024-10-13,2,DELIVERED
9284,2647,3,2023-05-04,1,DELIVERED
15253,995,1,2023-04-26,1,DELIVERED
25961,2577,1,2020-12-16,1,DELIVERED
6507,1526,10,2024-03-16,8,DELIVERED
21821,964,1,2020-08-13,2,DELIVERED
21164,1713,15,2023-08-06,3,DELIVERED
22804,165,1,2023-05-29,1,DELIVERED
3692,2513,1,2023-08-31,1,DELIVERED
20593,654,4,2021-11-13,1,CANCELLED
6373,2458,1,2023-04-25,2,DELIVERED
2639,1569,8888,2021-03-14,1,DELIVERED
5081,1928,1,2022-06-23,1,DELIVERED
22957,1486,6,2024-11-25,1,CANCELLED
17881,906,2,2023-12-02,1,DELIVERED
21418,1764,7,2022-11-13,1,DELIVERED
19387,1667,107,2024-09-01,1,DELIVERED
13157,2206,56,2023-02-10,2,CANCELLED
23770,456,1,2023-08-29,1,SHIPPED
15706,446,1,2024-09-03,2,DELIVERED
6787,328,1,2024-08-25,2,DELIVERED
4858,2668,1,2023-06-15,1,DELIVERED
13047,1410,2,2022-07-05,1,DELIVERED
27492,2754,24,2024-05-27,3,PENDING
10924,567,2,2020-11-09,1,PENDING
25232,1328,1,2024-07-21,1,DELIVERED
26423,955,10,2023-10-10,3,DELIVERED
2137,1841,1,2024-03-05,1,DELIVERED
11927,1838,6,2024-10-15,4,DELIVERED
11204,1287,1,2024-03-12,1,DELIVERED
1401,2037,1,2023-03-08,1,SHIPPED
9517,2686,1,2024-12-06,1,DELIVERED
18327,1306,1,2023-12-03,2,DELIVERED
21076,1377,2,2024-09-16,4,DELIVERED
19809,1206,1,2021-12-17,4,DELIVERED
17074,532,1,2023-12-19,2,DELIVERED
23445,660,1,2024-10-26,1,DELIVERED
12446,373,1,2024-11-25,1,DELIVERED
11626,1744,7,2020-07-12,1,DELIVERED
23273,1655,2,2024-02-23,1,DELIVERED
13825,597,176,2022-08-21,1,DELIVERED
7177,2332,1,2024-05-11,2,DELIVERED
11350,1633,1,2022-09-29,1,DELIVERED
7912,193,1,2024-10-14,5,CANCELLED
26928,539,1,2023-01-05,1,DELIVERED
23508,2261,162,2023-11-06,1,DELIVERED
6630,1914,7,2022-07-29,-1,FAILED
13261,2709,39,2021-11-14,2,DELIVERED
18144,2238,1,2024-08-07,1,DELIVERED
6403,1221,3,2023-08-03,1,DELIVERED
3241,216,1,2024-08-09,3,SHIPPED
15547,630,18,2024-10-19,3,DELIVERED
18037,321,1,2022-12-31,1,DELIVERED
23781,611,6,2024-12-31,3,CANCELLED
7843,1552,1,2023-07-24,2,DELIVERED
3112,1624,3,2022-09-05,1,DELIVERED
21595,1461,1,2023-05-17,1,DELIVERED
18674,1490,1,2020-05-29,1,DELIVERED
18424,2267,8,2023-07-19,1,DELIVERED
25056,495,22,2023-08-31,1,CANCELLED
8328,1672,1,2024-12-01,2,DELIVERED
22774,1888,1,2024-12-07,8,SHIPPED
13626,1451,35,2022-03-30,1,DELIVERED
13559,1155,11,2022-10-03,1,DELIVERED
16379,2362,1,2023-11-08,1,DELIVERED
26633,2012,29,2023-06-16,1,DELIVERED
21741,1154,3,2024-10-21,3,DELIVERED
9798,825,2,2024-08-31,3,DELIVERED
7945,1297,5,2023-12-29,1,PENDING
17172,2140,13,2022-08-07,1,DELIVERED
7199,2254,8,2021-04-23,3,DELIVERED
13201,1015,1,2024-12-28,1,DELIVERED
8952,2547,3,2022-09-24,1,DELIVERED
15409,2716,1,2024-09-03,1,DELIVERED
18725,236,1,2023-03-11,2,DELIVERED
10969,1719,2,2023-12-09,1,DELIVERED
13180,275,1,2024-01-24,1,DELIVERED
3378,2257,116,2023-07-12,2,RETURN
14956,826,3,2024-07-06,1,DELIVERED
13426,633,1,2023-02-09,1,DELIVERED
1653,2659,4,2022-10-12,1,DELIVERED
1769,215,32,2022-05-10,2,DELIVERED
26182,2387,3,2022-06-24,6,SHIPPED
8390,1935,1,2021-08-14,1,CANCELLED
23816,610,6,2023-11-03,4,SHIPPED
14439,1418,1,2024-12-09,1,DELIVERED
15592,1820,5,2024-08-09,2,SHIPPED
11537,1217,2,2024-10-01,1,DELIVERED
26987,265,10,2021-01-22,1,DELIVERED
20986,1985,17,2022-12-02,1,DELIVERED
20815,483,68,2022-11-15,1,DELIVERED
18238,868,4,2024-11-21,2,SHIPPED
17116,215,7,2021-12-06,2,DELIVERED
23644,1070,1,2021-08-20,1,DELIVERED
2775,1289,3,2024-08-12,1,DELIVERED
10847,1635,1,2023-06-30,1,DELIVERED
4834,1347,2,2024-12-31,1,CANCELLED
25974,452,1,2021-07-29,3,DELIVERED
8300,2685,7,2023-04-07,2,DELIVERED
8724,295,2,2022-01-08,1,DELIVERED
6822,1674,4,2022-09-26,1,DELIVERED
24484,1417,1,2024-01-29,1,DELIVERED
12161,67,166,2024-09-20,2,DELIVERED
26537,1229,1,2024-01-29,1,SHIPPED
5857,106,1,2023-11-26,2,DELIVERED
23689,941,2,2022-12-24,1,DELIVERED
27695,1973,1,2024-08-27,1,DELIVERED
7828,1047,1,2022-07-19,1,DELIVERED
26770,2691,1,2024-08-19,3,DELIVERED
12929,2016,1,2023-01-15,1,PENDING
24045,1158,25,2023-03-26,3,DELIVERED
18199,27,5,2024-07-16,1,SHIPPED
6593,1721,8,2023-09-09,2,DELIVERED
10290,2754,1,2024-10-11,1,CANCELLED
319,2260,1,2021-12-22,1,CANCELLED
12884,910,1,2024-02-16,1,PENDING
22032,509,23,2024-11-27,1,DELIVERED
3740,2252,1,2024-12-12,2,SHIPPED
1765,207,7,2024-08-02,2,DELIVERED
21680,1817,1,2023-05-04,2,DELIVERED
9258,797,2,2023-10-17,1,DELIVERED
99,2783,82,2024-10-17,1,DELIVERED
11724,1892,104,2023-12-11,1,DELIVERED
5145,3,1,2022-12-20,2,DELIVERED
25988,2399,2,2023-03-24,1,DELIVERED
4,820,7,2023-01-23,1,PENDING
21449,34,32,2024-07-01,1,DELIVERED
25800,1044,1,2023-09-11,3,DELIVERED
17762,714,4,2024-05-21,4,DELIVERED
1500,1432,1,2024-10-07,1,DELIVERED
22789,2087,1,2021-12-28,8,DELIVERED
13672,2485,2,2023-07-04,2,PENDING
18630,486,4,2024-02-19,2,DELIVERED
6068,2686,3,2024-11-23,1,DELIVERED
25538,2429,3,2023-02-05,2,DELIVERED
17627,610,26,2023-08-20,1,DELIVERED
15004,1842,3,2024-05-13,2,DELIVERED
24367,1287,1,2023-07-28,1,DELIVERED
7089,1366,1,2024-09-06,2,CANCELLED
4503,898,146,2024-07-31,3,DELIVERED
21225,1774,2,2024-03-24,1,CANCELLED
2117,801,3,2022-05-14,2,DELIVERED
4799,2214,1,2021-12-27,1,DELIVERED
16834,1319,4,2021-08-07,2,DELIVERED
15169,1078,1,2023-02-07,4,DELIVERED
490,129,2,2024-01-15,1,DELIVERED
18263,2618,2,2020-10-09,2,DELIVERED
28038,870,1,2024-11-21,1,DELIVERED
21896,1247,2,2022-01-31,4,DELIVERED
14449,790,1,2024-12-19,2,PENDING
18333,1952,1,2024-10-30,1,CANCELLED
20407,950,37,2024-09-13,1,DELIVERED
441,1366,2,2024-11-01,1,DELIVERED
13758,2223,3,2023-01-04,1,DELIVERED
23581,2438,2,2024-09-13,1,DELIVERED
25560,2109,18,2021-10-05,1,DELIVERED
5913,2401,64,2024-03-25,5,DELIVERED
11950,1490,3,2023-08-17,1,PENDING
24616,2248,2,2023-09-16,1,DELIVERED
3510,483,27,2024-12-30,6,SHIPPED
23628,770,1,2020-01-04,1,DELIVERED
23782,2759,78,2023-03-16,1,DELIVERED
24413,1897,3,2022-12-15,1,DELIVERED
21090,857,1,2024-05-04,1,DELIVERED
19754,931,21,2022-07-18,1,DELIVERED
5874,1605,4,2022-01-25,6,SHIPPED
2545,166,1,2024-02-23,1,DELIVERED
14165,624,1,2022-12-18,8,DELIVERED
18200,99,4,2020-12-16,5,DELIVERED
144,2567,1,2024-10-05,1,DELIVERED
27244,2256,1,2023-12-16,1,DELIVERED
10508,602,2,2024-06-19,1,DELIVERED
4283,1621,2,2024-04-03,1,DELIVERED
6897,1426,1,2024-05-10,2,DELIVERED
18619,2528,1,2024-02-29,1,DELIVERED
10368,1803,1,2023-08-07,1,DELIVERED
25260,2407,1,2022-11-25,1,CANCELLED
28232,958,1,2022-02-11,1,DELIVERED
4564,2453,4,2024-12-03,1,DELIVERED
23060,512,1,2022-05-25,2,DELIVERED
1327,1189,2,2024-08-01,1,DELIVERED
19378,372,1,2024-09-21,1,DELIVERED
27118,558,1,2024-07-21,1,DELIVERED
21393,2273,62,2024-09-17,6,DELIVERED
19267,444,4,2024-10-17,1,DELIVERED
21372,1387,11,2021-10-20,4,DELIVERED
3907,1407,1,2024-11-18,1,DELIVERED
2469,1037,1,2023-06-22,2,DELIVERED
11672,1750,2,2022-02-18,4,DELIVERED
3203,810,3,2023-06-17,3,CANCELLED
22203,511,1,2021-04-15,1,FAILED
9747,1418,1,2023-08-08,2,CANCELLED
17584,1214,1,2024-02-02,1,DELIVERED
1538,125,11,2021-08-03,1,DELIVERED
6929,794,1,2020-04-20,1,DELIVERED
4248,256,1,2024-04-11,2,DELIVERED
19458,28,3,2022-05-27,1,DELIVERED
20619,1102,2,2024-09-21,2,SHIPPED
14473,18,16,2023-10-29,1,DELIVERED
1232,2686,2,2024-12-09,1,CANCELLED
26099,936,1,2022-07-20,1,DELIVERED
17230,1642,48,2021-11-05,1,DELIVERED
24533,644,3,2023-03-20,10,DELIVERED
24438,525,1,2024-10-25,1,DELIVERED
4751,2065,1,2022-01-06,2,DELIVERED
23326,950,7,2023-07-26,1,DELIVERED
3481,416,10,2023-04-11,2,DELIVERED
27462,663,9,2024-05-25,1,DELIVERED
25953,884,1,2024-09-18,2,DELIVERED
20621,111,4,2024-06-11,2,DELIVERED
6268,2687,2,2024-09-19,1,CANCELLED
19015,1632,1,2023-11-18,1,DELIVERED
17764,167,1,2024-06-22,1,DELIVERED
27002,1131,5,2022-03-23,2,DELIVERED
10785,2337,3,2024-06-20,1,SHIPPED
27054,1689,1,2022-01-21,1,PENDING
23835,1955,2,2024-03-16,4,CANCELLED
26455,115,2,2024-03-07,8,CANCELLED
11557,167,1,2024-07-14,1,DELIVERED
9980,1683,1,2022-06-26,1,SHIPPED
5312,1252,115,2024-05-23,5,DELIVERED
28195,613,4,2022-11-09,1,DELIVERED
14619,2041,1,2021-12-19,1,DELIVERED
8226,1718,8,2023-02-16,1,DELIVERED
7979,2718,2,2024-11-03,2,DELIVERED
28260,1450,6,2024-07-13,2,DELIVERED
10920,1764,3,2023-05-04,1,DELIVERED
24262,1777,3,2021-08-20,2,DELIVERED
569,101,1,2024-11-15,1,CANCELLED
23379,597,1,2021-12-25,1,CANCELLED
20579,577,1,2024-10-02,2,CANCELLED
18883,316,3,2023-11-28,1,Shipped
10355,980,14,2024-03-05,1,PENDING
17076,1261,1,2023-02-11,1,DELIVERED
3986,739,2,2021-02-16,5,DELIVERED
24638,2126,18,2023-10-29,2,PENDING
2609,864,46,2022-10-13,8,DELIVERED
9203,2329,1,2023-12-23,1,DELIVERED
14569,607,15,2024-12-24,1,DELIVERED
8182,2430,104,2023-09-20,1,DELIVERED
24859,1461,1,2024-10-02,1,DELIVERED
7789,111,1,2024-10-09,3,DELIVERED
13962,492,8,2024-02-20,3,DELIVERED
14079,460,1,2023-03-01,8,DELIVERED
19301,1490,4,2020-10-06,1,DELIVERED
6966,1358,6,2022-08-20,1,SHIPPED
25394,111,21,2024-07-20,2,DELIVERED
20862,2309,1,2024-04-16,1,DELIVERED
25788,166,1,2023-02-24,1,DELIVERED
3385,2655,2,2024-07-27,1,DELIVERED
15506,1232,1,2021-08-04,1,DELIVERED
410,599,68,2023-01-28,5,CANCELLED
8424,1354,1,2022-10-04,1,DELIVERED
26576,1310,9,2021-11-05,2,DELIVERED
24816,262,1,2023-05-30,6,DELIVERED
5526,1402,10,2023-01-31,1,DELIVERED
6827,1622,1,2023-10-01,2,DELIVERED
12379,2491,9,2024-07-06,1,DELIVERED
2707,1812,17,2021-05-12,1,DELIVERED
16946,1562,1,2024-03-26,1,DELIVERED
5056,2334,3,2023-07-01,1,DELIVERED
23930,1958,8,2022-04-09,1,PENDING
1146,779,1,2023-12-22,1,DELIVERED
23679,1755,7,2022-11-14,1,CANCELLED
26912,2699,1,2022-08-17,1,DELIVERED
23304,479,1,2021-12-05,1,DELIVERED
6944,786,1,2024-02-19,1,DELIVERED
27297,309,2,2022-02-06,1,CANCELLED
4744,2002,2,2023-02-25,3,DELIVERED
12011,1343,1,2024-10-22,1,DELIVERED
17039,1733,7,2024-11-08,1,DELIVERED
11556,756,1,2023-09-30,5,DELIVERED
16384,1306,1,2022-02-17,1,DELIVERED
18444,1096,13,2024-09-14,3,DELIVERED
357,1732,1,2022-02-16,1,DELIVERED
14571,1910,1,2023-10-27,1,DELIVERED
7331,1444,3,2024-11-27,10,DELIVERED
26206,326,7,2023-10-26,3,DELIVERED
2892,1200,3,2024-12-15,4,SHIPPED
12499,139,2,2024-12-31,6,DELIVERED
24857,787,32,2020-11-13,1,DELIVERED
24078,1075,1,2023-09-22,1,CANCELLED
24868,2670,12,2024-08-16,1,DELIVERED
4081,1987,1,2023-08-11,3,DELIVERED
13104,1470,1,2024-11-14,1,DELIVERED
901,598,1,2023-10-05,1,DELIVERED
21769,279,1,2021-11-18,1,PENDING
23973,1377,1,2023-03-22,1,CANCELLED
12619,1819,2,2023-09-22,2,DELIVERED
24281,2315,37,2024-01-28,3,CANCELLED
12711,132,1,2024-08-25,1,DELIVERED
16672,883,1,2021-12-19,2,DELIVERED
23070,1432,2,2022-06-14,1,DELIVERED
14587,411,116,2024-08-08,1,DELIVERED
26228,393,1,2020-06-01,1,DELIVERED
483,1519,1,2022-03-30,1,DELIVERED
1609,255,5,2024-08-22,1,DELIVERED
24642,1390,2,2020-12-19,1,DELIVERED
16561,1398,1,2024-11-28,10,DELIVERED
23839,959,2,2023-03-28,6,DELIVERED
22214,2163,1,2024-06-16,1,SHIPPED
18167,2777,7,2024-10-12,1,DELIVERED
18274,2406,2,2023-08-24,1,DELIVERED
26277,1100,1,2024-12-29,1,SHIPPED
28119,1205,1,2021-09-14,1,CANCELLED
17794,1927,1,2024-01-14,2,PENDING
18558,1600,1,2021-05-02,5,DELIVERED
6211,1436,3,2020-10-20,1,DELIVERED
27269,850,9,2024-11-27,2,DELIVERED
13719,1832,1,2024-09-11,2,DELIVERED
2221,1030,1,2024-05-25,1,DELIVERED
24195,931,1,2021-09-28,10,SHIPPED
989,1823,1,2021-08-14,2,DELIVERED
8286,1564,2,2022-11-08,1,DELIVERED
3790,2173,1,2021-05-21,1,DELIVERED
21644,1652,1,2023-11-06,1,DELIVERED
3504,1487,2,2020-06-04,1,DELIVERED
21237,2642,1,2024-11-06,3,CANCELLED
5199,2413,13,2024-09-20,2,DELIVERED
13418,564,1,2021-12-09,3,CANCELLED
7778,219,64,2022-04-29,1,DELIVERED
10097,2149,2,2024-12-15,1,SHIPPED
5607,916,1,2023-11-30,2,CANCELLED
533,2692,1,2024-11-18,3,DELIVERED
26553,1236,2,2020-11-29,1,DELIVERED
9288,2786,1,2022-12-04,1,DELIVERED
13860,2607,1,2024-07-13,1,DELIVERED
7068,1816,6,2023-11-19,2,DELIVERED
24980,2336,4,2024-11-12,1,DELIVERED
24725,757,1,2021-12-16,2,CANCELLED
18561,713,4,2022-12-09,1,DELIVERED
21036,1720,1,2024-10-12,2,DELIVERED
18580,292,1,2024-02-03,1,DELIVERED
16940,1471,6,2021-08-27,2,DELIVERED
560,2072,7,2023-07-27,1,DELIVERED
9712,1932,1,2023-08-17,5,PENDING
9270,1560,2,2024-05-26,1,DELIVERED
4250,1436,5,2021-07-21,2,DELIVERED
3098,2038,2,2022-10-06,1,DELIVERED
19002,328,1,2024-07-29,4,PENDING
2023,1052,14,2023-11-30,1,DELIVERED
1634,940,2,2022-03-15,4,DELIVERED
3313,1435,1,2022-06-28,2,DELIVERED
5095,444,2,2021-01-15,1,DELIVERED
6570,1829,2,2022-12-29,1,DELIVERED
9878,2227,6,2023-07-11,2,DELIVERED
8331,772,1,2022-11-24,1,DELIVERED
25606,2229,2,2020-10-06,1,DELIVERED
18885,1549,3,2024-10-01,2,SHIPPED
10668,960,4,2021-05-21,4,DELIVERED
22704,2385,1,2023-12-23,1,delivered
7571,2207,5,2024-03-13,1,DELIVERED
18539,2617,2,2024-05-28,3,PENDING
11431,2050,5,2022-06-22,1,CANCELLED
27986,567,35,2024-04-28,1,DELIVERED
10162,988,10,2024-11-15,2,DELIVERED
5991,1919,18,2023-10-10,4,DELIVERED
7735,636,1,2022-07-14,1,SHIPPED
22791,2178,1,2023-10-12,1,SHIPPED
8932,2283,1,2023-12-19,1,SHIPPED
10570,1387,1,2021-07-19,1,SHIPPED
3154,1923,3,2024-04-27,2,DELIVERED
25376,512,14,2020-12-11,3,DELIVERED
15654,1478,3,2024-06-04,1,DELIVERED
223,2341,1,2022-04-10,1,DELIVERED
7338,914,51,2021-02-21,1,DELIVERED
16984,1079,1,2022-07-31,1,SHIPPED
24663,1154,1,2024-02-06,2,DELIVERED
1167,1214,1,2024-10-11,1,DELIVERED
3605,1131,2,2023-07-13,2,DELIVERED
8163,758,5,2021-11-18,4,DELIVERED
7594,772,2,2023-10-30,1,DELIVERED
9137,1156,13,2022-07-03,2,DELIVERED
25848,1835,1,2024-11-27,2,DELIVERED
14260,1756,3,2024-04-28,2,DELIVERED
19146,1711,97,2024-01-05,1,DELIVERED
18089,1291,3,2023-01-28,8,DELIVERED
15477,52,23,2024-06-04,2,DELIVERED
23440,734,7,2024-05-10,1,DELIVERED
28298,1451,33,2022-09-27,5,DELIVERED
10141,2770,4,2023-01-13,1,CANCELLED
21306,1637,1,2024-11-22,2,DELIVERED
13657,1130,2,2023-01-07,1,DELIVERED
19511,624,2,2021-08-19,1,CANCELLED
20453,2126,1,2023-02-24,1,DELIVERED
25973,1232,2,2020-10-29,1,DELIVERED
25042,1547,1,2024-08-30,1,DELIVERED
28080,2686,20,2024-10-29,1,DELIVERED
6092,1290,3,2024-10-02,5,CANCELLED
23668,1359,1,2024-08-17,1,DELIVERED
9748,1569,4,2024-07-06,1,DELIVERED
10860,1931,1,2024-11-13,1,DELIVERED
5246,1603,3,2020-12-23,3,DELIVERED
11822,1072,1,2021-11-13,3,DELIVERED
11017,2594,1,2024-04-16,1,DELIVERED
25497,268,2,2024-08-16,3,DELIVERED
19403,1041,1,2023-11-15,1,DELIVERED
13597,2517,2,2021-10-06,1,DELIVERED
23481,317,1,2024-10-06,3,DELIVERED
9211,866,4,2023-04-24,4,DELIVERED
19676,2483,7,2024-12-19,1,CANCELLED
14846,1470,2,2024-11-19,2,DELIVERED
19173,377,1,2024-12-18,3,PENDING
